player_id,sessions_per_week,avg_session_minutes,hours_per_session,total_weeks_active,total_playtime_hours,total_activity_minutes,achievements_unlocked,purchases_made,xp_earned,player_level,friends_count,quests_completed,items_crafted,chat_messages,days_since_last_login,toxicity_reports,clan_participation_rate,monetisation_score,engagement_score,noise_uniform_1,noise_uniform_2,noise_gauss_1,label
11880,13,33.5,0.56,48,349.44,20904,33,0,2807,60,66,0,11,0,16,1,0.276,0.0,0.392,0.7439,0.3602,-0.2437,0
11881,3,65.8,1.1,50,165.0,9870,38,1,3188,10,0,11,11,66,32,1,0.119,2.1,0.426,0.1051,0.0893,1.6512,0
11882,11,53.6,0.89,21,205.59,12382,16,0,2250,51,83,22,8,83,20,0,0.445,0.0,0.487,0.54,0.5391,-1.5599,0
11883,4,48.7,0.81,8,25.92,1558,13,2,1626,26,49,8,11,79,0,0,0.496,3.62,0.408,0.158,0.2622,0.1187,0
11884,4,68.3,1.14,11,50.16,3005,26,3,2239,15,59,17,0,0,64,1,0.454,6.42,0.363,0.9916,0.6546,0.7784,1
11885,2,63.0,1.05,25,52.5,3150,17,0,1774,35,0,31,1,55,24,0,0.472,0.0,0.255,0.5934,0.7116,1.6331,0
11886,10,62.9,1.05,18,189.0,11322,27,0,710,1,44,12,7,62,3,1,0.263,0.0,0.259,0.2482,0.2679,0.6464,0
11887,10,58.9,0.98,14,137.2,8246,11,0,2368,29,46,0,19,0,3,0,0.022,0.0,0.405,0.0344,0.085,0.3217,0
11888,12,25.7,0.43,13,67.08,4009,22,0,1444,66,77,11,6,296,0,1,0.345,0.0,0.257,0.9434,0.364,1.3492,0
11889,12,75.0,1.25,4,60.0,3600,0,4,2157,32,71,0,22,42,39,0,0.057,9.0,0.248,0.3589,0.4919,-0.4285,0
11890,10,80.7,1.34,35,469.0,28245,33,0,2202,14,0,26,11,54,0,0,0.202,0.0,0.311,0.5908,0.0446,0.3384,0
11891,7,50.3,0.84,25,147.0,8802,45,4,1350,15,0,0,5,128,50,0,0.103,7.36,0.191,0.0578,0.694,-0.7999,0
11892,2,57.9,0.96,20,38.4,2316,33,2,2138,53,85,9,11,161,3,0,0.204,3.92,0.244,0.4297,0.6427,0.206,0
11893,5,57.7,0.96,25,120.0,7212,9,0,2076,29,0,0,0,136,2,2,0.08,0.0,0.306,0.8179,0.0458,0.2686,1
11894,13,49.8,0.83,23,248.17,14890,0,2,3288,24,26,26,10,0,30,0,0.008,3.66,0.212,0.5429,0.1687,0.2329,0
11895,2,25.6,0.43,5,4.3,256,13,1,2312,48,121,0,14,79,10,0,0.456,1.43,0.204,0.3595,0.7269,0.1565,0
11896,4,89.2,1.49,11,65.56,3925,42,0,2273,33,15,8,6,123,31,1,0.299,0.0,0.469,0.2307,0.9254,-0.1823,0
11897,8,42.0,0.7,32,179.2,10752,15,0,582,26,75,0,29,137,0,0,0.498,0.0,0.487,0.8125,0.1452,-0.3175,0
11898,9,59.6,0.99,27,240.57,14483,37,0,2154,3,23,11,19,17,0,1,0.081,0.0,0.345,0.9005,0.1036,0.1888,0
11899,6,80.8,1.35,13,105.3,6302,0,4,1098,26,138,0,15,76,30,1,0.088,9.4,0.257,0.2098,0.4819,0.0472,0
11900,5,45.3,0.76,20,76.0,4530,16,0,1286,38,0,3,1,0,95,1,0.586,0.0,0.294,0.0127,0.6338,2.1015,0
11901,8,92.5,1.54,14,172.48,10360,19,0,2845,22,122,2,0,0,41,1,0.0,0.0,0.311,0.614,0.914,0.3331,1
11902,9,47.8,0.8,18,129.6,7744,35,1,741,28,0,4,5,245,7,0,0.119,1.8,0.464,0.2074,0.566,-1.0612,0
11903,4,83.1,1.38,8,44.16,2659,29,2,497,11,47,0,14,63,76,0,0.029,4.76,0.181,0.4374,0.924,0.2824,0
11904,12,49.0,0.82,33,324.72,19404,6,1,2014,47,39,4,10,224,14,0,0.063,1.82,0.225,0.3317,0.328,-1.0135,1
11905,2,40.1,0.67,14,18.76,1123,17,2,2715,1,74,0,21,32,14,0,0.305,3.34,0.408,0.7083,0.7438,-0.0494,0
11906,9,57.6,0.96,5,43.2,2592,0,0,1845,28,50,7,13,116,29,0,0.598,0.0,0.45,0.8127,0.3578,1.0399,0
11907,8,78.5,1.31,45,471.6,28260,12,1,1184,27,44,27,0,128,8,0,0.493,2.31,0.47,0.231,0.1509,-0.6733,1
11908,5,82.0,1.37,20,137.0,8200,17,0,3111,38,0,16,5,273,25,0,0.493,0.0,0.413,0.8058,0.4421,1.386,0
11909,6,74.4,1.24,4,29.76,1786,11,3,1618,23,92,28,2,0,10,1,0.0,6.72,0.419,0.4566,0.3952,0.8127,0
11910,8,70.3,1.17,28,262.08,15747,1,0,3535,57,56,11,6,47,0,0,0.296,0.0,0.285,0.1055,0.7682,0.6915,1
11911,10,52.0,0.87,8,69.6,4160,21,2,995,1,25,0,18,107,0,0,0.093,3.74,0.29,0.6307,0.0407,1.8705,1
11912,6,14.5,0.24,29,41.76,2523,21,1,1153,1,119,1,0,0,46,0,0.216,1.24,0.176,0.1905,0.9538,1.0796,0
11913,4,43.3,0.72,28,80.64,4850,19,0,3208,31,149,14,0,0,8,0,0.359,0.0,0.211,0.3727,0.5387,-0.6704,1
11914,12,44.6,0.74,40,355.2,21408,29,2,2472,37,7,0,8,86,0,0,0.145,3.48,0.41,0.9973,0.3039,1.5105,0
11915,6,61.0,1.02,27,165.24,9882,3,1,2492,47,39,21,0,86,12,0,0.218,2.02,0.249,0.3105,0.1694,-0.0267,0
11916,8,54.8,0.91,19,138.32,8330,33,0,1113,10,0,0,3,89,9,0,0.265,0.0,0.423,0.5481,0.5879,0.3112,0
11917,10,68.2,1.14,17,193.8,11594,16,2,1042,44,30,14,11,215,32,0,0.231,4.28,0.205,0.9744,0.3422,-1.2981,0
11918,12,67.6,1.13,31,420.36,25147,16,0,483,37,18,10,0,233,20,0,0.706,0.0,0.427,0.3461,0.4242,1.3658,0
11919,12,52.4,0.87,21,219.24,13205,8,0,269,1,65,14,1,0,48,1,0.224,0.0,0.253,0.6846,0.6251,2.0085,0
11920,11,73.8,1.23,37,500.61,30037,39,0,1353,14,48,7,5,149,19,0,0.524,0.0,0.53,0.646,0.188,-3.1867,0
11921,10,80.6,1.34,29,388.6,23374,25,3,3006,14,92,1,4,208,34,1,0.076,7.02,0.302,0.7012,0.9093,0.647,0
11922,12,42.6,0.71,1,8.52,511,0,3,1701,3,30,23,0,46,0,0,0.161,5.13,0.258,0.1783,0.7787,0.3044,0
11923,6,47.5,0.79,20,94.8,5700,3,0,1641,10,82,13,9,88,15,1,0.064,0.0,0.282,0.0069,0.4176,-0.3076,0
11924,11,81.0,1.35,23,341.55,20493,10,2,1923,36,15,18,3,125,33,0,0.116,4.7,0.225,0.8841,0.9211,0.5376,0
11925,11,78.8,1.31,23,331.43,19936,4,0,2086,19,24,0,0,45,63,0,0.025,0.0,0.439,0.3436,0.4314,-0.6458,0
11926,9,69.3,1.16,27,281.88,16840,47,0,987,19,0,46,21,187,4,0,0.148,0.0,0.405,0.7593,0.1787,-0.5158,1
11927,2,71.2,1.19,5,11.9,712,18,2,1808,35,53,18,29,63,0,0,0.403,4.38,0.166,0.2097,0.0496,-0.4812,0
11928,7,50.4,0.84,17,99.96,5998,13,0,61,64,101,23,10,54,11,1,0.553,0.0,0.398,0.8026,0.4743,-0.2894,0
11929,7,75.5,1.26,1,8.82,528,23,1,1302,47,71,0,13,0,0,0,0.138,2.26,0.405,0.3485,0.4477,0.5357,0
11930,5,84.5,1.41,20,141.0,8450,24,0,2117,40,3,4,14,21,28,0,0.194,0.0,0.164,0.9802,0.8947,0.1689,0
11931,10,50.1,0.84,1,8.4,501,23,2,1288,6,37,24,14,132,17,0,0.053,3.68,0.381,0.0239,0.585,0.8682,0
11932,3,46.3,0.77,32,73.92,4445,30,0,950,25,21,1,13,96,42,0,0.0,0.0,0.128,0.9539,0.7349,-0.3532,0
11933,8,25.7,0.43,36,123.84,7402,11,1,2724,32,76,21,9,115,37,0,0.125,1.43,0.168,0.8706,0.113,-0.9256,0
11934,4,69.6,1.16,10,46.4,2784,0,2,2396,10,94,0,0,0,22,0,0.409,4.32,0.234,0.2721,0.4102,-1.6673,0
11935,2,61.4,1.02,11,22.44,1351,54,1,1921,78,176,4,14,33,45,0,0.624,2.02,0.327,0.6048,0.7682,-0.3796,1
11936,9,85.6,1.43,20,257.4,15408,0,0,1372,23,29,10,12,15,22,2,0.343,0.0,0.313,0.6963,0.911,0.2169,0
11937,12,53.1,0.88,37,390.72,23576,3,0,1837,22,42,1,16,123,35,0,0.033,0.0,0.284,0.2039,0.2968,-0.4543,1
11938,6,71.1,1.18,34,240.72,14504,36,0,3668,40,88,12,23,104,33,1,0.372,0.0,0.22,0.0975,0.5134,0.2776,1
11939,5,64.6,1.08,1,5.4,323,0,0,1963,23,66,5,4,212,0,0,0.132,0.0,0.356,0.9768,0.2436,0.7298,1
11940,6,72.1,1.2,8,57.6,3461,27,4,2544,24,14,6,2,95,37,0,0.0,8.8,0.297,0.3673,0.2602,0.1487,0
11941,12,73.5,1.23,31,457.56,27342,44,1,2052,17,133,2,5,61,2,2,0.303,2.23,0.517,0.6372,0.79,-0.385,1
11942,8,62.8,1.05,6,50.4,3014,21,1,3968,57,0,0,9,2,5,1,0.0,2.05,0.314,0.2241,0.0705,0.7972,0
11943,7,20.1,0.34,14,33.32,1970,12,2,1968,44,37,14,0,151,0,0,0.0,2.68,0.37,0.9787,0.9186,-0.3225,0
11944,8,66.6,1.11,7,62.16,3730,49,1,1728,60,72,0,2,0,23,1,0.162,2.11,0.274,0.4293,0.6752,-0.9606,0
11945,1,76.9,1.28,20,25.6,1538,20,2,2050,19,102,0,5,63,0,0,0.0,4.56,0.219,0.4033,0.0358,-0.5238,0
11946,6,68.6,1.14,11,75.24,4528,30,0,2643,37,116,0,0,138,51,0,0.49,0.0,0.307,0.7242,0.0533,0.4547,0
11947,4,66.6,1.11,9,39.96,2398,11,0,1317,28,71,11,27,30,51,2,0.341,0.0,0.214,0.6364,0.5126,1.5821,0
11948,8,60.3,1.0,20,160.0,9648,35,0,903,20,0,3,9,2,16,0,0.076,0.0,0.357,0.8654,0.6375,1.3301,0
11949,3,67.5,1.12,1,3.36,202,25,0,1552,42,49,25,10,246,9,0,0.152,0.0,0.187,0.0622,0.1441,-0.402,0
11950,13,63.8,1.06,18,248.04,14929,0,2,2844,32,0,6,0,30,11,0,0.397,4.12,0.373,0.9882,0.5918,1.3565,0
11951,10,79.3,1.32,36,475.2,28548,27,1,1522,43,120,2,13,76,10,0,0.231,2.32,0.491,0.2103,0.0411,-0.505,0
11952,14,69.3,1.16,26,422.24,25225,0,0,1505,21,19,22,19,52,0,0,0.0,0.0,0.22,0.7058,0.3735,-0.3781,0
11953,3,90.6,1.51,19,86.07,5164,0,0,2486,33,0,15,15,13,61,1,0.095,0.0,0.348,0.0584,0.3019,0.8704,0
11954,9,46.9,0.78,28,196.56,11819,4,0,1436,18,0,30,13,151,0,1,0.0,0.0,0.266,0.753,0.2223,-0.0523,0
11955,1,67.0,1.12,16,17.92,1072,19,1,401,31,53,5,4,255,10,0,0.106,2.12,0.252,0.5616,0.0818,0.8177,0
11956,5,126.1,2.1,1,10.5,630,14,1,2204,20,84,5,24,38,25,0,0.697,3.1,0.448,0.2579,0.195,0.1965,1
11957,7,107.2,1.79,26,325.78,19510,16,2,3211,14,0,7,7,58,13,0,0.0,5.58,0.215,0.6334,0.3529,1.4519,1
11958,11,64.8,1.08,30,356.4,21384,30,3,1619,42,43,0,24,0,80,3,0.461,6.24,0.414,0.9762,0.224,-1.0154,0
11959,1,33.9,0.56,28,15.68,949,41,3,1792,28,64,0,17,0,23,1,0.468,4.68,0.37,0.7301,0.0311,2.9843,0
11960,8,82.8,1.38,6,66.24,3974,31,3,2083,24,7,0,19,299,33,0,0.232,7.14,0.286,0.7621,0.5406,0.4609,1
11961,5,81.6,1.36,26,176.8,10608,0,1,2708,10,32,6,0,195,0,1,0.161,2.36,0.273,0.7467,0.0858,-0.4814,0
11962,8,69.3,1.16,1,9.28,554,14,0,2125,20,44,0,0,167,34,0,0.128,0.0,0.275,0.0486,0.7381,-0.7667,0
11963,8,65.8,1.1,32,281.6,16845,22,2,1951,22,88,13,0,36,25,1,0.0,4.2,0.288,0.4449,0.819,0.1378,0
11964,6,35.9,0.6,34,122.4,7324,34,0,2120,43,0,9,0,138,29,0,0.0,0.0,0.367,0.1665,0.8766,-0.1685,1
11965,11,42.9,0.72,45,356.4,21236,9,0,2517,25,61,7,11,75,29,0,0.42,0.0,0.27,0.1956,0.5733,0.1596,0
11966,9,33.9,0.56,19,95.76,5797,43,0,2101,1,72,0,14,49,47,0,0.0,0.0,0.179,0.2807,0.201,-0.4903,0
11967,6,71.7,1.2,1,7.2,430,4,0,1470,31,64,4,10,77,0,1,0.368,0.0,0.431,0.5657,0.2515,0.4845,0
11968,10,27.3,0.46,57,262.2,15561,9,0,2021,26,0,2,14,84,0,0,0.0,0.0,0.276,0.2676,0.1418,0.5556,0
11969,10,86.6,1.44,16,230.4,13856,14,1,1302,45,87,4,0,187,47,0,0.08,2.44,0.267,0.5004,0.5885,0.5875,0
11970,4,80.5,1.34,32,171.52,10304,29,2,2796,12,24,9,8,91,5,0,0.0,4.68,0.284,0.434,0.8985,0.3391,0
11971,8,52.7,0.88,1,7.04,422,44,0,1263,47,42,0,38,169,5,0,0.364,0.0,0.262,0.6311,0.6461,0.3566,0
11972,13,66.5,1.11,32,461.76,27664,0,0,1851,42,54,6,3,0,13,0,0.126,0.0,0.331,0.9704,0.6388,-0.5386,1
11973,4,17.1,0.29,1,1.16,68,19,0,1625,22,0,20,15,0,25,0,0.0,0.0,0.346,0.376,0.9887,1.8783,0
11974,11,68.9,1.15,22,278.3,16674,28,3,2245,29,117,35,3,94,0,0,0.044,6.45,0.25,0.0338,0.9414,-0.0941,0
11975,4,67.9,1.13,1,4.52,272,29,0,750,10,82,11,0,199,42,0,0.0,0.0,0.221,0.3408,0.0909,-1.5715,0
11976,8,64.9,1.08,30,259.2,15576,24,0,1314,22,103,36,8,26,4,1,0.213,0.0,0.388,0.4663,0.0688,-0.7549,0
11977,15,78.3,1.3,45,877.5,52852,6,3,976,32,25,20,23,0,49,2,0.053,6.9,0.404,0.1544,0.764,0.7267,1
11978,2,37.4,0.62,32,39.68,2394,14,0,2157,7,28,3,8,114,0,1,0.393,0.0,0.313,0.9681,0.8258,0.7143,0
11979,13,81.7,1.36,1,17.68,1062,16,4,3163,46,0,0,0,88,0,2,0.124,9.44,0.384,0.6667,0.6882,1.1737,1
11980,8,88.3,1.47,36,423.36,25430,17,2,2780,1,52,27,8,263,34,0,0.222,4.94,0.253,0.0707,0.7178,-0.2443,1
11981,10,48.2,0.8,9,72.0,4338,44,4,1731,18,16,11,4,26,0,2,0.0,7.2,0.169,0.6792,0.4307,0.8094,1
11982,5,49.2,0.82,15,61.5,3690,38,1,2670,23,22,30,22,88,16,1,0.162,1.82,0.413,0.4218,0.3988,-0.9225,1
11983,8,67.7,1.13,11,99.44,5958,22,2,206,37,60,2,0,143,4,0,0.199,4.26,0.348,0.7253,0.9279,0.2087,0
11984,8,58.0,0.97,17,131.92,7888,0,2,1165,35,30,17,16,84,20,0,0.168,3.94,0.375,0.2305,0.6317,-1.4403,0
11985,13,108.5,1.81,33,776.49,46546,45,0,2559,58,122,0,27,0,0,1,0.449,0.0,0.454,0.4086,0.8635,-0.8538,1
11986,5,74.0,1.23,37,227.55,13690,8,1,3519,53,92,24,8,26,3,1,0.331,2.23,0.403,0.6698,0.2278,0.7585,0
11987,9,65.7,1.1,1,9.9,591,0,0,1943,43,94,13,13,87,26,1,0.283,0.0,0.265,0.3749,0.7937,-0.7103,0
11988,1,5.0,0.08,19,1.52,95,16,0,2011,54,0,11,0,0,25,1,0.521,0.0,0.116,0.0426,0.0912,0.1291,0
11989,3,65.6,1.09,45,147.15,8856,49,1,2089,34,0,33,0,177,0,1,0.171,2.09,0.363,0.8563,0.5885,-0.568,1
11990,6,59.8,1.0,30,180.0,10764,32,3,2729,39,114,8,0,112,3,0,0.325,6.0,0.218,0.4256,0.8418,-2.063,0
11991,10,62.2,1.04,20,208.0,12440,41,1,1421,25,59,6,5,161,0,0,0.304,2.04,0.242,0.5208,0.831,-0.5689,1
11992,7,66.4,1.11,1,7.77,465,0,0,1142,23,45,1,8,171,16,0,0.364,0.0,0.202,0.2197,0.235,-0.596,0
11993,7,83.5,1.39,11,107.03,6430,53,1,2220,36,2,0,12,0,62,0,0.603,2.39,0.558,0.3263,0.2112,0.8969,1
11994,8,40.9,0.68,12,65.28,3926,32,1,1655,12,43,29,12,0,0,0,0.419,1.68,0.471,0.6207,0.6066,-0.4096,1
11995,9,30.2,0.5,40,180.0,10872,18,2,2872,26,151,9,5,0,17,1,0.134,3.0,0.361,0.2293,0.3515,1.6981,1
11996,6,49.6,0.83,21,104.58,6250,0,2,1635,4,21,3,8,17,0,1,0.0,3.66,0.109,0.4762,0.5253,0.1664,0
11997,9,64.2,1.07,1,9.63,578,13,3,686,48,96,9,10,75,57,2,0.095,6.21,0.377,0.5242,0.9226,-0.0304,0
11998,10,84.1,1.4,23,322.0,19343,29,2,1570,33,0,0,25,306,0,1,0.61,4.8,0.414,0.6373,0.5033,0.5168,1
11999,2,32.8,0.55,28,30.8,1837,48,4,2907,2,102,0,2,81,0,2,0.257,6.2,0.418,0.5185,0.029,0.8807,0
12000,11,52.0,0.87,9,86.13,5148,75,5,2788,63,155,24,12,114,0,0,0.201,9.35,0.475,0.8245,0.7395,-1.8908,1
12001,16,111.3,1.86,12,357.12,21370,22,2,1665,4,91,16,4,0,6,0,0.443,5.72,0.324,0.9932,0.4766,-1.3385,0
12002,6,36.6,0.61,40,146.4,8784,20,2,965,5,47,3,0,71,10,0,0.0,3.22,0.188,0.2509,0.3718,0.5437,0
12003,4,75.9,1.27,24,121.92,7286,57,3,1256,17,33,7,4,0,0,0,0.086,6.81,0.271,0.5345,0.1402,0.0324,0
12004,6,29.2,0.49,39,114.66,6833,18,1,986,33,18,7,7,58,0,0,0.235,1.49,0.411,0.5454,0.8322,-0.8961,0
12005,5,33.1,0.55,10,27.5,1655,1,2,1193,48,39,9,9,58,0,0,0.074,3.1,0.346,0.8682,0.9419,0.0517,0
12006,6,43.2,0.72,4,17.28,1037,24,1,1733,37,0,8,1,183,48,1,0.151,1.72,0.311,0.7423,0.0733,-0.372,0
12007,7,45.2,0.75,21,110.25,6644,34,2,1517,1,79,0,10,165,41,0,0.0,3.5,0.185,0.8707,0.6935,-0.1226,0
12008,6,98.9,1.65,30,297.0,17802,13,1,1206,45,93,8,12,89,32,1,0.362,2.65,0.397,0.5336,0.2052,-1.2731,0
12009,6,69.0,1.15,23,158.7,9522,23,0,2226,41,138,5,14,11,38,1,0.245,0.0,0.375,0.0843,0.2728,-0.6255,0
12010,4,76.7,1.28,5,25.6,1534,14,1,1961,33,53,5,13,153,16,1,0.233,2.28,0.278,0.2789,0.612,-0.6952,0
12011,10,33.5,0.56,2,11.2,670,16,5,1162,30,21,0,13,0,67,0,0.032,7.8,0.238,0.7246,0.6535,1.0707,0
12012,9,45.2,0.75,4,27.0,1627,8,0,963,37,54,1,13,79,30,0,0.079,0.0,0.152,0.503,0.8344,0.3536,0
12013,10,53.9,0.9,9,81.0,4851,18,2,2489,24,12,0,12,55,0,1,0.0,3.8,0.17,0.4834,0.963,-0.8821,0
12014,10,74.2,1.24,33,409.2,24486,36,0,1446,49,0,28,0,219,24,1,0.354,0.0,0.36,0.6987,0.1067,0.3478,1
12015,6,57.3,0.96,18,103.68,6188,19,3,868,53,15,12,12,80,4,1,0.481,5.88,0.387,0.8941,0.2123,-0.1045,0
12016,8,29.4,0.49,24,94.08,5645,8,4,1457,42,28,22,21,0,32,0,0.332,5.96,0.431,0.6763,0.5105,0.9362,0
12017,5,14.7,0.24,42,50.4,3087,2,1,1944,14,80,30,10,113,30,0,0.477,1.24,0.181,0.144,0.6231,0.3834,0
12018,7,72.6,1.21,24,203.28,12197,29,1,2862,28,54,2,4,58,0,0,0.0,2.21,0.183,0.4314,0.3996,0.0441,0
12019,7,5.0,0.08,3,1.68,105,1,0,986,8,76,10,26,203,58,1,0.47,0.0,0.406,0.4524,0.8656,-0.5991,0
12020,3,94.4,1.57,11,51.81,3115,2,3,1265,42,44,5,17,0,18,0,0.0,7.71,0.304,0.0736,0.9701,0.3947,0
12021,5,33.7,0.56,4,11.2,674,0,0,322,17,13,0,0,68,0,0,0.415,0.0,0.317,0.549,0.0967,-0.3205,0
12022,11,64.1,1.07,35,411.95,24678,9,4,3257,40,0,8,6,105,17,1,0.113,8.28,0.384,0.1503,0.517,-0.391,0
12023,7,50.1,0.84,43,252.84,15080,38,0,1464,1,15,0,26,53,24,3,0.302,0.0,0.434,0.1464,0.9796,0.6782,0
12024,8,58.4,0.97,26,201.76,12147,0,0,1388,63,38,18,11,0,13,0,0.109,0.0,0.216,0.0369,0.7058,-0.8452,0
12025,7,53.8,0.9,1,6.3,377,17,0,3306,26,45,1,20,82,0,0,0.13,0.0,0.22,0.4685,0.8545,-1.4649,0
12026,12,40.9,0.68,26,212.16,12761,14,0,1935,19,0,11,13,66,34,0,0.23,0.0,0.228,0.8645,0.5252,0.158,0
12027,5,38.3,0.64,47,150.4,9000,16,0,1530,59,163,7,44,0,0,0,0.0,0.0,0.108,0.8181,0.5876,-0.108,1
12028,10,81.2,1.35,1,13.5,812,30,1,2180,48,37,18,0,109,22,1,0.004,2.35,0.452,0.5996,0.5791,0.1924,0
12029,8,85.9,1.43,21,240.24,14431,15,3,1899,36,66,15,2,94,28,0,0.162,7.29,0.264,0.997,0.5548,1.0067,0
12030,4,56.6,0.94,19,71.44,4302,0,1,2373,40,114,25,0,263,0,0,0.208,1.94,0.267,0.6572,0.8147,-0.4521,1
12031,7,28.9,0.48,29,97.44,5867,29,0,1556,58,0,15,29,66,3,1,0.103,0.0,0.305,0.7241,0.1018,1.2076,0
12032,10,60.5,1.01,1,10.1,605,22,2,1676,41,33,0,0,57,0,1,0.088,4.02,0.299,0.7797,0.7692,0.8164,0
12033,13,26.2,0.44,1,5.72,341,25,1,2979,8,97,15,5,116,21,0,0.0,1.44,0.16,0.0344,0.1159,1.2849,1
12034,7,65.1,1.08,34,257.04,15494,19,1,1374,14,28,0,13,0,39,0,0.0,2.08,0.422,0.4335,0.5801,-1.1336,0
12035,4,55.7,0.93,10,37.2,2228,30,1,1646,16,16,0,3,14,15,0,0.021,1.93,0.154,0.281,0.2165,-2.4739,0
12036,6,60.0,1.0,1,6.0,360,17,1,1420,1,44,0,2,58,22,0,0.443,2.0,0.307,0.3929,0.7297,-0.0491,0
12037,6,48.5,0.81,1,4.86,291,20,1,1284,3,70,4,2,0,43,0,0.171,1.81,0.257,0.3726,0.0239,-0.2046,0
12038,11,73.8,1.23,13,175.89,10553,14,0,1702,27,71,17,26,45,27,1,0.33,0.0,0.351,0.0777,0.3184,0.2481,0
12039,3,44.0,0.73,38,83.22,5016,17,0,2302,46,41,38,9,121,39,0,0.0,0.0,0.3,0.5896,0.1224,-1.9049,0
12040,10,70.0,1.17,2,23.4,1400,9,0,2115,38,51,16,21,42,54,1,0.376,0.0,0.297,0.1405,0.6196,-1.5756,0
12041,9,41.9,0.7,40,252.0,15084,24,0,1448,41,93,3,13,0,24,0,0.429,0.0,0.285,0.3262,0.2419,0.5421,0
12042,9,34.9,0.58,38,198.36,11936,3,4,2073,22,71,12,16,76,10,0,0.543,6.32,0.403,0.7194,0.1662,0.0741,0
12043,8,26.8,0.45,15,54.0,3216,33,2,942,24,54,0,0,0,39,1,0.324,2.9,0.462,0.9608,0.0463,-0.1595,0
12044,1,82.2,1.37,33,45.21,2713,0,0,2023,7,83,7,4,11,22,0,0.112,0.0,0.326,0.085,0.2518,-0.5755,0
12045,13,56.3,0.94,38,464.36,27812,34,0,1825,40,132,5,26,96,28,0,0.263,0.0,0.524,0.199,0.7023,-0.1773,0
12046,12,74.2,1.24,17,252.96,15137,16,1,2536,1,87,0,0,0,24,1,0.459,2.24,0.36,0.3556,0.7848,-0.0495,0
12047,5,75.7,1.26,65,409.5,24602,0,1,1880,47,79,0,11,0,33,1,0.473,2.26,0.352,0.6001,0.7605,0.7812,0
12048,10,57.6,0.96,30,288.0,17280,57,5,2086,35,38,16,0,133,35,0,0.009,9.8,0.48,0.1694,0.5611,1.0366,1
12049,10,48.6,0.81,20,162.0,9720,36,1,886,28,36,15,15,5,20,2,0.317,1.81,0.299,0.2798,0.3076,2.7408,0
12050,10,94.0,1.57,21,329.7,19740,28,2,1676,23,36,2,4,156,32,1,0.29,5.14,0.245,0.8311,0.5043,0.5967,0
12051,5,62.4,1.04,12,62.4,3744,24,0,1717,37,78,3,11,52,38,0,0.212,0.0,0.211,0.0376,0.199,-0.7096,0
12052,7,42.7,0.71,17,84.49,5081,25,0,1041,8,48,0,7,66,0,1,0.0,0.0,0.349,0.917,0.9892,1.0048,0
12053,8,25.3,0.42,20,67.2,4048,24,0,378,66,33,0,0,0,3,1,0.194,0.0,0.149,0.3442,0.1466,0.3038,1
12054,2,57.5,0.96,1,1.92,115,11,1,617,48,52,0,10,95,6,0,0.04,1.96,0.261,0.754,0.0956,-0.0585,0
12055,7,45.5,0.76,1,5.32,318,30,1,2298,37,71,4,15,84,26,0,0.277,1.76,0.299,0.2623,0.8124,2.2676,0
12056,8,56.2,0.94,20,150.4,8992,0,0,1649,19,48,3,13,162,54,0,0.004,0.0,0.36,0.0283,0.4903,-1.3255,0
12057,4,71.2,1.19,30,142.8,8544,35,1,1782,85,87,35,32,0,33,0,0.22,2.19,0.291,0.4508,0.2164,1.19,1
12058,13,58.1,0.97,28,353.08,21148,6,0,1788,55,65,28,3,5,35,1,0.0,0.0,0.446,0.0914,0.9219,-0.0508,0
12059,4,88.8,1.48,32,189.44,11366,23,0,2312,27,59,39,28,131,0,0,0.0,0.0,0.221,0.7979,0.6318,0.0192,1
12060,8,49.7,0.83,1,6.64,398,45,0,627,30,134,15,0,144,25,1,0.047,0.0,0.308,0.1197,0.4666,-0.3276,0
12061,8,5.0,0.08,15,9.6,600,52,1,1789,23,73,7,0,168,36,0,0.0,1.08,0.365,0.9481,0.057,1.367,0
12062,12,103.8,1.73,37,768.12,46087,13,0,3306,33,0,14,31,21,31,0,0.314,0.0,0.374,0.5176,0.1321,-0.3865,1
12063,2,49.2,0.82,20,32.8,1968,53,1,2430,33,6,35,22,129,58,1,0.0,1.82,0.109,0.9198,0.1272,-0.8802,0
12064,9,77.9,1.3,23,269.1,16125,50,0,2227,63,30,4,0,130,11,0,0.167,0.0,0.347,0.6514,0.1273,-0.0047,0
12065,5,40.8,0.68,26,88.4,5304,31,1,1395,38,77,0,5,26,51,0,0.205,1.68,0.16,0.3397,0.4009,-0.3183,0
12066,1,47.7,0.8,40,32.0,1908,16,0,424,52,98,5,22,0,18,0,0.04,0.0,0.266,0.5356,0.9015,0.0535,1
12067,10,69.5,1.16,18,208.8,12510,16,0,1883,34,185,4,16,0,16,1,0.0,0.0,0.422,0.9112,0.5222,-0.7494,0
12068,10,40.7,0.68,25,170.0,10175,35,2,1017,27,8,9,8,83,10,0,0.07,3.36,0.417,0.7918,0.1969,-1.3434,0
12069,8,22.2,0.37,23,68.08,4085,13,0,1567,25,0,12,8,113,49,0,0.218,0.0,0.322,0.7179,0.6238,-0.4573,0
12070,7,52.7,0.88,1,6.16,369,37,0,1707,29,2,8,15,0,41,2,0.027,0.0,0.244,0.0004,0.0344,0.4132,0
12071,13,71.0,1.18,25,383.5,23075,12,0,1446,3,21,3,29,0,6,1,0.208,0.0,0.343,0.3018,0.7459,-0.0999,1
